"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"entusiasta",-0.027699714565491,0.0135162333974915,0.0281924238140583,-0.0257592681729524,-0.00950089195718359,0.018088437567696,-0.00485347478553792,0.0144392089303328,-0.034353036957582,0.00943107018302412,-0.0568768588925428,-0.0126374498515436,-0.0247622498575719,0.0665712456226966,-0.044587089133019,0.0735522670528411,-0.0725435573637383,0.0333924382173722,-0.0351356078971437,-0.0486340594642934,0.0117803806317145,-0.025788328013208,0.00752613501468529,0.00656471822966004,0.00303502286114173,-0.0182963069674665,0.0193233763668608,-0.0152884388324227,-0.00391781871098263,-0.0153163178809124,0.025038711217339,-0.0108769045579483,-0.00149061647937707,-0.00292273226416769,0.00966178702199847,-0.028644820518329,-0.00316857997306381,-0.0140464407811279,-0.0134506878135059,-0.00366109264551704,0.00471637087960643,-0.0153609547326201,-0.0185081255915321,0.0407102447371153,-0.0119850369513967,-0.00474089535131667,-0.00322913008289821,-1.4870412188844e-05,0.00976316356968939,-0.0165586478047797,-0.000630912855575016,0.00188282684895668,-0.00142814357162475,0.000151167338926764,-0.00358734522333286,0.00510301700097435,-3.44400945629282e-05,0.000478846088685707,-0.00128184445591791,-0.0111048917710107,-0.00306300330383744,0.0051211967761904,-0.0050117677326022,-1.58694992848969e-05,0.000166673183097252,-0.00260401628185359,0.00316658885527327,-0.00811551378845086,0.00160755832295074,-3.9484845632424e-05,-0.00644000057320954,0.00112897065958299,0.000596956169564322,-0.000449636643420508,0.000581992197486282,0.00404973896014072,-0.00143018921564767,-0.000540579463924368,-0.00493596350625283,0.000688963075053408,0.00551169442723604,-0.00718308376243692,-0.000393964781405204,-0.00296793247068511,0.000812102611157933,-0.00169946000420287,-0.00586744757131729,-0.00738482419298528,0.0186866917329826,0.067415300018315,0.00437130642833448,0.00470709994957908,0.00109373493419137,0.00699073582670863,0.00542701194380018,-0.00816154532274637,0.000994134685522373,-0.000843154255154315,0.000484575131280551,0.000862683894591127
"espectadores",-0.027699714565491,0.0135162333974915,0.0281924238140583,-0.0257592681729524,-0.00950089195718359,0.018088437567696,-0.00485347478553792,0.0144392089303328,-0.034353036957582,0.00943107018302412,-0.0568768588925428,-0.0126374498515436,-0.0247622498575719,0.0665712456226966,-0.044587089133019,0.0735522670528411,-0.0725435573637383,0.0333924382173722,-0.0351356078971437,-0.0486340594642934,0.0117803806317145,-0.025788328013208,0.00752613501468529,0.00656471822966004,0.00303502286114173,-0.0182963069674665,0.0193233763668608,-0.0152884388324227,-0.00391781871098263,-0.0153163178809124,0.025038711217339,-0.0108769045579483,-0.00149061647937707,-0.00292273226416769,0.00966178702199847,-0.028644820518329,-0.00316857997306381,-0.0140464407811279,-0.0134506878135059,-0.00366109264551704,0.00471637087960643,-0.0153609547326201,-0.0185081255915321,0.0407102447371153,-0.0119850369513967,-0.00474089535131667,-0.00322913008289821,-1.4870412188844e-05,0.00976316356968939,-0.0165586478047797,-0.000630912855575016,0.00188282684895668,-0.00142814357162475,0.000151167338926764,-0.00358734522333286,0.00510301700097435,-3.44400945629282e-05,0.000478846088685707,-0.00128184445591791,-0.0111048917710107,-0.00306300330383744,0.0051211967761904,-0.0050117677326022,-1.58694992848969e-05,0.000166673183097252,-0.00260401628185359,0.00316658885527327,-0.00811551378845086,0.00160755832295074,-3.9484845632424e-05,-0.00644000057320954,0.00112897065958299,0.000596956169564322,-0.000449636643420508,0.000581992197486282,0.00404973896014072,-0.00143018921564767,-0.000540579463924368,-0.00493596350625283,0.000688963075053408,0.00551169442723604,-0.00718308376243692,-0.000393964781405204,-0.00296793247068511,0.000812102611157933,-0.00169946000420287,-0.00586744757131729,-0.00738482419298528,0.0186866917329826,0.067415300018315,0.00437130642833448,0.00470709994957908,0.00109373493419137,0.00699073582670863,0.00542701194380018,-0.00816154532274637,0.000994134685522373,-0.000843154255154315,0.000484575131280551,0.000862683894591127
"europa",-0.027699714565491,0.0135162333974915,0.0281924238140583,-0.0257592681729524,-0.00950089195718359,0.018088437567696,-0.00485347478553792,0.0144392089303328,-0.034353036957582,0.00943107018302412,-0.0568768588925428,-0.0126374498515436,-0.0247622498575719,0.0665712456226966,-0.044587089133019,0.0735522670528411,-0.0725435573637383,0.0333924382173722,-0.0351356078971437,-0.0486340594642934,0.0117803806317145,-0.025788328013208,0.00752613501468529,0.00656471822966004,0.00303502286114173,-0.0182963069674665,0.0193233763668608,-0.0152884388324227,-0.00391781871098263,-0.0153163178809124,0.025038711217339,-0.0108769045579483,-0.00149061647937707,-0.00292273226416769,0.00966178702199847,-0.028644820518329,-0.00316857997306381,-0.0140464407811279,-0.0134506878135059,-0.00366109264551704,0.00471637087960643,-0.0153609547326201,-0.0185081255915321,0.0407102447371153,-0.0119850369513967,-0.00474089535131667,-0.00322913008289821,-1.4870412188844e-05,0.00976316356968939,-0.0165586478047797,-0.000630912855575016,0.00188282684895668,-0.00142814357162475,0.000151167338926764,-0.00358734522333286,0.00510301700097435,-3.44400945629282e-05,0.000478846088685707,-0.00128184445591791,-0.0111048917710107,-0.00306300330383744,0.0051211967761904,-0.0050117677326022,-1.58694992848969e-05,0.000166673183097252,-0.00260401628185359,0.00316658885527327,-0.00811551378845086,0.00160755832295074,-3.9484845632424e-05,-0.00644000057320954,0.00112897065958299,0.000596956169564322,-0.000449636643420508,0.000581992197486282,0.00404973896014072,-0.00143018921564767,-0.000540579463924368,-0.00493596350625283,0.000688963075053408,0.00551169442723604,-0.00718308376243692,-0.000393964781405204,-0.00296793247068511,0.000812102611157933,-0.00169946000420287,-0.00586744757131729,-0.00738482419298528,0.0186866917329826,0.067415300018315,0.00437130642833448,0.00470709994957908,0.00109373493419137,0.00699073582670863,0.00542701194380018,-0.00816154532274637,0.000994134685522373,-0.000843154255154315,0.000484575131280551,0.000862683894591127
"faziam",-0.027699714565491,0.0135162333974915,0.0281924238140583,-0.0257592681729524,-0.00950089195718359,0.018088437567696,-0.00485347478553792,0.0144392089303328,-0.034353036957582,0.00943107018302412,-0.0568768588925428,-0.0126374498515436,-0.0247622498575719,0.0665712456226966,-0.044587089133019,0.0735522670528411,-0.0725435573637383,0.0333924382173722,-0.0351356078971437,-0.0486340594642934,0.0117803806317145,-0.025788328013208,0.00752613501468529,0.00656471822966004,0.00303502286114173,-0.0182963069674665,0.0193233763668608,-0.0152884388324227,-0.00391781871098263,-0.0153163178809124,0.025038711217339,-0.0108769045579483,-0.00149061647937707,-0.00292273226416769,0.00966178702199847,-0.028644820518329,-0.00316857997306381,-0.0140464407811279,-0.0134506878135059,-0.00366109264551704,0.00471637087960643,-0.0153609547326201,-0.0185081255915321,0.0407102447371153,-0.0119850369513967,-0.00474089535131667,-0.00322913008289821,-1.4870412188844e-05,0.00976316356968939,-0.0165586478047797,-0.000630912855575016,0.00188282684895668,-0.00142814357162475,0.000151167338926764,-0.00358734522333286,0.00510301700097435,-3.44400945629282e-05,0.000478846088685707,-0.00128184445591791,-0.0111048917710107,-0.00306300330383744,0.0051211967761904,-0.0050117677326022,-1.58694992848969e-05,0.000166673183097252,-0.00260401628185359,0.00316658885527327,-0.00811551378845086,0.00160755832295074,-3.9484845632424e-05,-0.00644000057320954,0.00112897065958299,0.000596956169564322,-0.000449636643420508,0.000581992197486282,0.00404973896014072,-0.00143018921564767,-0.000540579463924368,-0.00493596350625283,0.000688963075053408,0.00551169442723604,-0.00718308376243692,-0.000393964781405204,-0.00296793247068511,0.000812102611157933,-0.00169946000420287,-0.00586744757131729,-0.00738482419298528,0.0186866917329826,0.067415300018315,0.00437130642833448,0.00470709994957908,0.00109373493419137,0.00699073582670863,0.00542701194380018,-0.00816154532274637,0.000994134685522373,-0.000843154255154315,0.000484575131280551,0.000862683894591127
"filmes",-0.027699714565491,0.0135162333974915,0.0281924238140583,-0.0257592681729524,-0.00950089195718359,0.018088437567696,-0.00485347478553792,0.0144392089303328,-0.034353036957582,0.00943107018302412,-0.0568768588925428,-0.0126374498515436,-0.0247622498575719,0.0665712456226966,-0.044587089133019,0.0735522670528411,-0.0725435573637383,0.0333924382173722,-0.0351356078971437,-0.0486340594642934,0.0117803806317145,-0.025788328013208,0.00752613501468529,0.00656471822966004,0.00303502286114173,-0.0182963069674665,0.0193233763668608,-0.0152884388324227,-0.00391781871098263,-0.0153163178809124,0.025038711217339,-0.0108769045579483,-0.00149061647937707,-0.00292273226416769,0.00966178702199847,-0.028644820518329,-0.00316857997306381,-0.0140464407811279,-0.0134506878135059,-0.00366109264551704,0.00471637087960643,-0.0153609547326201,-0.0185081255915321,0.0407102447371153,-0.0119850369513967,-0.00474089535131667,-0.00322913008289821,-1.4870412188844e-05,0.00976316356968939,-0.0165586478047797,-0.000630912855575016,0.00188282684895668,-0.00142814357162475,0.000151167338926764,-0.00358734522333286,0.00510301700097435,-3.44400945629282e-05,0.000478846088685707,-0.00128184445591791,-0.0111048917710107,-0.00306300330383744,0.0051211967761904,-0.0050117677326022,-1.58694992848969e-05,0.000166673183097252,-0.00260401628185359,0.00316658885527327,-0.00811551378845086,0.00160755832295074,-3.9484845632424e-05,-0.00644000057320954,0.00112897065958299,0.000596956169564322,-0.000449636643420508,0.000581992197486282,0.00404973896014072,-0.00143018921564767,-0.000540579463924368,-0.00493596350625283,0.000688963075053408,0.00551169442723604,-0.00718308376243692,-0.000393964781405204,-0.00296793247068511,0.000812102611157933,-0.00169946000420287,-0.00586744757131729,-0.00738482419298528,0.0186866917329826,0.067415300018315,0.00437130642833448,0.00470709994957908,0.00109373493419137,0.00699073582670863,0.00542701194380018,-0.00816154532274637,0.000994134685522373,-0.000843154255154315,0.000484575131280551,0.000862683894591127
"numeroso",-0.027699714565491,0.0135162333974915,0.0281924238140583,-0.0257592681729524,-0.00950089195718359,0.018088437567696,-0.00485347478553792,0.0144392089303328,-0.034353036957582,0.00943107018302412,-0.0568768588925428,-0.0126374498515436,-0.0247622498575719,0.0665712456226966,-0.044587089133019,0.0735522670528411,-0.0725435573637383,0.0333924382173722,-0.0351356078971437,-0.0486340594642934,0.0117803806317145,-0.025788328013208,0.00752613501468529,0.00656471822966004,0.00303502286114173,-0.0182963069674665,0.0193233763668608,-0.0152884388324227,-0.00391781871098263,-0.0153163178809124,0.025038711217339,-0.0108769045579483,-0.00149061647937707,-0.00292273226416769,0.00966178702199847,-0.028644820518329,-0.00316857997306381,-0.0140464407811279,-0.0134506878135059,-0.00366109264551704,0.00471637087960643,-0.0153609547326201,-0.0185081255915321,0.0407102447371153,-0.0119850369513967,-0.00474089535131667,-0.00322913008289821,-1.4870412188844e-05,0.00976316356968939,-0.0165586478047797,-0.000630912855575016,0.00188282684895668,-0.00142814357162475,0.000151167338926764,-0.00358734522333286,0.00510301700097435,-3.44400945629282e-05,0.000478846088685707,-0.00128184445591791,-0.0111048917710107,-0.00306300330383744,0.0051211967761904,-0.0050117677326022,-1.58694992848969e-05,0.000166673183097252,-0.00260401628185359,0.00316658885527327,-0.00811551378845086,0.00160755832295074,-3.9484845632424e-05,-0.00644000057320954,0.00112897065958299,0.000596956169564322,-0.000449636643420508,0.000581992197486282,0.00404973896014072,-0.00143018921564767,-0.000540579463924368,-0.00493596350625283,0.000688963075053408,0.00551169442723604,-0.00718308376243692,-0.000393964781405204,-0.00296793247068511,0.000812102611157933,-0.00169946000420287,-0.00586744757131729,-0.00738482419298528,0.0186866917329826,0.067415300018315,0.00437130642833448,0.00470709994957908,0.00109373493419137,0.00699073582670863,0.00542701194380018,-0.00816154532274637,0.000994134685522373,-0.000843154255154315,0.000484575131280551,0.000862683894591127
"observava",-0.027699714565491,0.0135162333974915,0.0281924238140583,-0.0257592681729524,-0.00950089195718359,0.018088437567696,-0.00485347478553792,0.0144392089303328,-0.034353036957582,0.00943107018302412,-0.0568768588925428,-0.0126374498515436,-0.0247622498575719,0.0665712456226966,-0.044587089133019,0.0735522670528411,-0.0725435573637383,0.0333924382173722,-0.0351356078971437,-0.0486340594642934,0.0117803806317145,-0.025788328013208,0.00752613501468529,0.00656471822966004,0.00303502286114173,-0.0182963069674665,0.0193233763668608,-0.0152884388324227,-0.00391781871098263,-0.0153163178809124,0.025038711217339,-0.0108769045579483,-0.00149061647937707,-0.00292273226416769,0.00966178702199847,-0.028644820518329,-0.00316857997306381,-0.0140464407811279,-0.0134506878135059,-0.00366109264551704,0.00471637087960643,-0.0153609547326201,-0.0185081255915321,0.0407102447371153,-0.0119850369513967,-0.00474089535131667,-0.00322913008289821,-1.4870412188844e-05,0.00976316356968939,-0.0165586478047797,-0.000630912855575016,0.00188282684895668,-0.00142814357162475,0.000151167338926764,-0.00358734522333286,0.00510301700097435,-3.44400945629282e-05,0.000478846088685707,-0.00128184445591791,-0.0111048917710107,-0.00306300330383744,0.0051211967761904,-0.0050117677326022,-1.58694992848969e-05,0.000166673183097252,-0.00260401628185359,0.00316658885527327,-0.00811551378845086,0.00160755832295074,-3.9484845632424e-05,-0.00644000057320954,0.00112897065958299,0.000596956169564322,-0.000449636643420508,0.000581992197486282,0.00404973896014072,-0.00143018921564767,-0.000540579463924368,-0.00493596350625283,0.000688963075053408,0.00551169442723604,-0.00718308376243692,-0.000393964781405204,-0.00296793247068511,0.000812102611157933,-0.00169946000420287,-0.00586744757131729,-0.00738482419298528,0.0186866917329826,0.067415300018315,0.00437130642833448,0.00470709994957908,0.00109373493419137,0.00699073582670863,0.00542701194380018,-0.00816154532274637,0.000994134685522373,-0.000843154255154315,0.000484575131280551,0.000862683894591127
"propriamente",-0.027699714565491,0.0135162333974915,0.0281924238140583,-0.0257592681729524,-0.00950089195718359,0.018088437567696,-0.00485347478553792,0.0144392089303328,-0.034353036957582,0.00943107018302412,-0.0568768588925428,-0.0126374498515436,-0.0247622498575719,0.0665712456226966,-0.044587089133019,0.0735522670528411,-0.0725435573637383,0.0333924382173722,-0.0351356078971437,-0.0486340594642934,0.0117803806317145,-0.025788328013208,0.00752613501468529,0.00656471822966004,0.00303502286114173,-0.0182963069674665,0.0193233763668608,-0.0152884388324227,-0.00391781871098263,-0.0153163178809124,0.025038711217339,-0.0108769045579483,-0.00149061647937707,-0.00292273226416769,0.00966178702199847,-0.028644820518329,-0.00316857997306381,-0.0140464407811279,-0.0134506878135059,-0.00366109264551704,0.00471637087960643,-0.0153609547326201,-0.0185081255915321,0.0407102447371153,-0.0119850369513967,-0.00474089535131667,-0.00322913008289821,-1.4870412188844e-05,0.00976316356968939,-0.0165586478047797,-0.000630912855575016,0.00188282684895668,-0.00142814357162475,0.000151167338926764,-0.00358734522333286,0.00510301700097435,-3.44400945629282e-05,0.000478846088685707,-0.00128184445591791,-0.0111048917710107,-0.00306300330383744,0.0051211967761904,-0.0050117677326022,-1.58694992848969e-05,0.000166673183097252,-0.00260401628185359,0.00316658885527327,-0.00811551378845086,0.00160755832295074,-3.9484845632424e-05,-0.00644000057320954,0.00112897065958299,0.000596956169564322,-0.000449636643420508,0.000581992197486282,0.00404973896014072,-0.00143018921564767,-0.000540579463924368,-0.00493596350625283,0.000688963075053408,0.00551169442723604,-0.00718308376243692,-0.000393964781405204,-0.00296793247068511,0.000812102611157933,-0.00169946000420287,-0.00586744757131729,-0.00738482419298528,0.0186866917329826,0.067415300018315,0.00437130642833448,0.00470709994957908,0.00109373493419137,0.00699073582670863,0.00542701194380018,-0.00816154532274637,0.000994134685522373,-0.000843154255154315,0.000484575131280551,0.000862683894591127
"público",-0.027699714565491,0.0135162333974915,0.0281924238140583,-0.0257592681729524,-0.00950089195718359,0.018088437567696,-0.00485347478553792,0.0144392089303328,-0.034353036957582,0.00943107018302412,-0.0568768588925428,-0.0126374498515436,-0.0247622498575719,0.0665712456226966,-0.044587089133019,0.0735522670528411,-0.0725435573637383,0.0333924382173722,-0.0351356078971437,-0.0486340594642934,0.0117803806317145,-0.025788328013208,0.00752613501468529,0.00656471822966004,0.00303502286114173,-0.0182963069674665,0.0193233763668608,-0.0152884388324227,-0.00391781871098263,-0.0153163178809124,0.025038711217339,-0.0108769045579483,-0.00149061647937707,-0.00292273226416769,0.00966178702199847,-0.028644820518329,-0.00316857997306381,-0.0140464407811279,-0.0134506878135059,-0.00366109264551704,0.00471637087960643,-0.0153609547326201,-0.0185081255915321,0.0407102447371153,-0.0119850369513967,-0.00474089535131667,-0.00322913008289821,-1.4870412188844e-05,0.00976316356968939,-0.0165586478047797,-0.000630912855575016,0.00188282684895668,-0.00142814357162475,0.000151167338926764,-0.00358734522333286,0.00510301700097435,-3.44400945629282e-05,0.000478846088685707,-0.00128184445591791,-0.0111048917710107,-0.00306300330383744,0.0051211967761904,-0.0050117677326022,-1.58694992848969e-05,0.000166673183097252,-0.00260401628185359,0.00316658885527327,-0.00811551378845086,0.00160755832295074,-3.9484845632424e-05,-0.00644000057320954,0.00112897065958299,0.000596956169564322,-0.000449636643420508,0.000581992197486282,0.00404973896014072,-0.00143018921564767,-0.000540579463924368,-0.00493596350625283,0.000688963075053408,0.00551169442723604,-0.00718308376243692,-0.000393964781405204,-0.00296793247068511,0.000812102611157933,-0.00169946000420287,-0.00586744757131729,-0.00738482419298528,0.0186866917329826,0.067415300018315,0.00437130642833448,0.00470709994957908,0.00109373493419137,0.00699073582670863,0.00542701194380018,-0.00816154532274637,0.000994134685522373,-0.000843154255154315,0.000484575131280551,0.000862683894591127
"talvez",-0.027699714565491,0.0135162333974915,0.0281924238140583,-0.0257592681729524,-0.00950089195718359,0.018088437567696,-0.00485347478553792,0.0144392089303328,-0.034353036957582,0.00943107018302412,-0.0568768588925428,-0.0126374498515436,-0.0247622498575719,0.0665712456226966,-0.044587089133019,0.0735522670528411,-0.0725435573637383,0.0333924382173722,-0.0351356078971437,-0.0486340594642934,0.0117803806317145,-0.025788328013208,0.00752613501468529,0.00656471822966004,0.00303502286114173,-0.0182963069674665,0.0193233763668608,-0.0152884388324227,-0.00391781871098263,-0.0153163178809124,0.025038711217339,-0.0108769045579483,-0.00149061647937707,-0.00292273226416769,0.00966178702199847,-0.028644820518329,-0.00316857997306381,-0.0140464407811279,-0.0134506878135059,-0.00366109264551704,0.00471637087960643,-0.0153609547326201,-0.0185081255915321,0.0407102447371153,-0.0119850369513967,-0.00474089535131667,-0.00322913008289821,-1.4870412188844e-05,0.00976316356968939,-0.0165586478047797,-0.000630912855575016,0.00188282684895668,-0.00142814357162475,0.000151167338926764,-0.00358734522333286,0.00510301700097435,-3.44400945629282e-05,0.000478846088685707,-0.00128184445591791,-0.0111048917710107,-0.00306300330383744,0.0051211967761904,-0.0050117677326022,-1.58694992848969e-05,0.000166673183097252,-0.00260401628185359,0.00316658885527327,-0.00811551378845086,0.00160755832295074,-3.9484845632424e-05,-0.00644000057320954,0.00112897065958299,0.000596956169564322,-0.000449636643420508,0.000581992197486282,0.00404973896014072,-0.00143018921564767,-0.000540579463924368,-0.00493596350625283,0.000688963075053408,0.00551169442723604,-0.00718308376243692,-0.000393964781405204,-0.00296793247068511,0.000812102611157933,-0.00169946000420287,-0.00586744757131729,-0.00738482419298528,0.0186866917329826,0.067415300018315,0.00437130642833448,0.00470709994957908,0.00109373493419137,0.00699073582670863,0.00542701194380018,-0.00816154532274637,0.000994134685522373,-0.000843154255154315,0.000484575131280551,0.000862683894591127
"tendo",-0.027699714565491,0.0135162333974915,0.0281924238140583,-0.0257592681729524,-0.00950089195718359,0.018088437567696,-0.00485347478553792,0.0144392089303328,-0.034353036957582,0.00943107018302412,-0.0568768588925428,-0.0126374498515436,-0.0247622498575719,0.0665712456226966,-0.044587089133019,0.0735522670528411,-0.0725435573637383,0.0333924382173722,-0.0351356078971437,-0.0486340594642934,0.0117803806317145,-0.025788328013208,0.00752613501468529,0.00656471822966004,0.00303502286114173,-0.0182963069674665,0.0193233763668608,-0.0152884388324227,-0.00391781871098263,-0.0153163178809124,0.025038711217339,-0.0108769045579483,-0.00149061647937707,-0.00292273226416769,0.00966178702199847,-0.028644820518329,-0.00316857997306381,-0.0140464407811279,-0.0134506878135059,-0.00366109264551704,0.00471637087960643,-0.0153609547326201,-0.0185081255915321,0.0407102447371153,-0.0119850369513967,-0.00474089535131667,-0.00322913008289821,-1.4870412188844e-05,0.00976316356968939,-0.0165586478047797,-0.000630912855575016,0.00188282684895668,-0.00142814357162475,0.000151167338926764,-0.00358734522333286,0.00510301700097435,-3.44400945629282e-05,0.000478846088685707,-0.00128184445591791,-0.0111048917710107,-0.00306300330383744,0.0051211967761904,-0.0050117677326022,-1.58694992848969e-05,0.000166673183097252,-0.00260401628185359,0.00316658885527327,-0.00811551378845086,0.00160755832295074,-3.9484845632424e-05,-0.00644000057320954,0.00112897065958299,0.000596956169564322,-0.000449636643420508,0.000581992197486282,0.00404973896014072,-0.00143018921564767,-0.000540579463924368,-0.00493596350625283,0.000688963075053408,0.00551169442723604,-0.00718308376243692,-0.000393964781405204,-0.00296793247068511,0.000812102611157933,-0.00169946000420287,-0.00586744757131729,-0.00738482419298528,0.0186866917329826,0.067415300018315,0.00437130642833448,0.00470709994957908,0.00109373493419137,0.00699073582670863,0.00542701194380018,-0.00816154532274637,0.000994134685522373,-0.000843154255154315,0.000484575131280551,0.000862683894591127
"vinha",-0.027699714565491,0.0135162333974915,0.0281924238140583,-0.0257592681729524,-0.00950089195718359,0.018088437567696,-0.00485347478553792,0.0144392089303328,-0.034353036957582,0.00943107018302412,-0.0568768588925428,-0.0126374498515436,-0.0247622498575719,0.0665712456226966,-0.044587089133019,0.0735522670528411,-0.0725435573637383,0.0333924382173722,-0.0351356078971437,-0.0486340594642934,0.0117803806317145,-0.025788328013208,0.00752613501468529,0.00656471822966004,0.00303502286114173,-0.0182963069674665,0.0193233763668608,-0.0152884388324227,-0.00391781871098263,-0.0153163178809124,0.025038711217339,-0.0108769045579483,-0.00149061647937707,-0.00292273226416769,0.00966178702199847,-0.028644820518329,-0.00316857997306381,-0.0140464407811279,-0.0134506878135059,-0.00366109264551704,0.00471637087960643,-0.0153609547326201,-0.0185081255915321,0.0407102447371153,-0.0119850369513967,-0.00474089535131667,-0.00322913008289821,-1.4870412188844e-05,0.00976316356968939,-0.0165586478047797,-0.000630912855575016,0.00188282684895668,-0.00142814357162475,0.000151167338926764,-0.00358734522333286,0.00510301700097435,-3.44400945629282e-05,0.000478846088685707,-0.00128184445591791,-0.0111048917710107,-0.00306300330383744,0.0051211967761904,-0.0050117677326022,-1.58694992848969e-05,0.000166673183097252,-0.00260401628185359,0.00316658885527327,-0.00811551378845086,0.00160755832295074,-3.9484845632424e-05,-0.00644000057320954,0.00112897065958299,0.000596956169564322,-0.000449636643420508,0.000581992197486282,0.00404973896014072,-0.00143018921564767,-0.000540579463924368,-0.00493596350625283,0.000688963075053408,0.00551169442723604,-0.00718308376243692,-0.000393964781405204,-0.00296793247068511,0.000812102611157933,-0.00169946000420287,-0.00586744757131729,-0.00738482419298528,0.0186866917329826,0.067415300018315,0.00437130642833448,0.00470709994957908,0.00109373493419137,0.00699073582670863,0.00542701194380018,-0.00816154532274637,0.000994134685522373,-0.000843154255154315,0.000484575131280551,0.000862683894591127
"foco",-0.0114254203122345,0.00455330582541843,-0.0131716028248955,0.00598650339847826,-0.00992869041411314,0.00715090502675178,-0.0055597102042239,0.0128694320358157,-0.00744328451366161,-0.00504781063068044,0.0246480383090775,0.00575451834055326,0.0274390217607371,0.00771122017545045,0.00648597270352139,0.00475819794063981,-0.00545688631622028,0.0123179067168448,-0.0220713747177961,0.0100185261449923,0.017775424747804,0.00262498279116755,0.00122198502023175,-0.0118779455060439,-0.0468264847179444,0.061859314957965,-0.00834409832022602,0.00159751378237253,0.0301852982050391,0.035612549274296,0.0298953987661496,-0.012105298248861,0.068020432080554,-0.0885593088383582,-0.0673904020958595,-0.0592819450127094,-0.00739732557753264,0.0629488544671797,0.0124954456062081,0.0180711577895381,-0.0347819686832983,-0.0411903636402823,0.0129228898543084,0.0119215453936085,-0.0320311876141134,-0.0113776587428212,0.0307650148199844,-0.0174775571571066,-0.00084992117023543,-0.0140193969726386,0.00168128416868957,0.000595723411256442,0.000571135556244651,-0.000446949033056519,0.000479580012163678,0.000691112082668198,0.00556308517508871,0.00347643543269839,0.00197688091512444,-0.000226828685063894,-0.0036721906816306,-0.00752736046589882,-0.0294036241386534,-0.000702311165466909,-0.0299748800534656,0.00395025874607294,-0.00667908070033231,-0.00805880455212153,0.0183205322262133,0.00336564719116184,0.0150087402627149,-0.0613310493040731,-0.24854094759546,-0.073373323582162,-0.00818675754784647,-0.0148461687927432,-0.0989116901231785,0.105779633456081,-0.0202038686121106,0.00372561579610934,0.000636642974408694,-0.000279322673384881,-0.00390704266683298,0.00471333331750227,0.00729640010434168,0.00326527922550285,-0.016723398981618,-0.00799297297365512,-0.0124174442164196,-0.00128550675263498,0.0130303581949702,0.101447497406659,-0.0661423171088155,-0.096145401852333,-0.00899029407569766,-0.0123102990413404,0.00270368161967246,-0.0746120344367241,-0.0255193788132201,-0.00722242398835163
"nesse",-0.0114254203122345,0.00455330582541843,-0.0131716028248955,0.00598650339847826,-0.00992869041411314,0.00715090502675178,-0.0055597102042239,0.0128694320358157,-0.00744328451366161,-0.00504781063068044,0.0246480383090775,0.00575451834055326,0.0274390217607371,0.00771122017545045,0.00648597270352139,0.00475819794063981,-0.00545688631622028,0.0123179067168448,-0.0220713747177961,0.0100185261449923,0.017775424747804,0.00262498279116755,0.00122198502023175,-0.0118779455060439,-0.0468264847179444,0.061859314957965,-0.00834409832022602,0.00159751378237253,0.0301852982050391,0.035612549274296,0.0298953987661496,-0.012105298248861,0.068020432080554,-0.0885593088383582,-0.0673904020958595,-0.0592819450127094,-0.00739732557753264,0.0629488544671797,0.0124954456062081,0.0180711577895381,-0.0347819686832983,-0.0411903636402823,0.0129228898543084,0.0119215453936085,-0.0320311876141134,-0.0113776587428212,0.0307650148199844,-0.0174775571571066,-0.00084992117023543,-0.0140193969726386,0.00168128416868957,0.000595723411256442,0.000571135556244651,-0.000446949033056519,0.000479580012163678,0.000691112082668198,0.00556308517508871,0.00347643543269839,0.00197688091512444,-0.000226828685063894,-0.0036721906816306,-0.00752736046589882,-0.0294036241386534,-0.000702311165466909,-0.0299748800534656,0.00395025874607294,-0.00667908070033231,-0.00805880455212153,0.0183205322262133,0.00336564719116184,0.0150087402627149,-0.0613310493040731,-0.24854094759546,-0.073373323582162,-0.00818675754784647,-0.0148461687927432,-0.0989116901231785,0.105779633456081,-0.0202038686121106,0.00372561579610934,0.000636642974408694,-0.000279322673384881,-0.00390704266683298,0.00471333331750227,0.00729640010434168,0.00326527922550285,-0.016723398981618,-0.00799297297365512,-0.0124174442164196,-0.00128550675263498,0.0130303581949702,0.101447497406659,-0.0661423171088155,-0.096145401852333,-0.00899029407569766,-0.0123102990413404,0.00270368161967246,-0.0746120344367241,-0.0255193788132201,-0.00722242398835163
