"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"800",-0.0135366579232796,0.00953716276169459,-0.00027044777669123,0.00939313783656053,-0.0118369954478928,0.007880391168975,-0.0145959873099572,-0.00240397260620738,0.0100639272255599,-0.00326439121526421
"abaixo",-0.0135366579232796,0.00953716276169459,-0.00027044777669123,0.00939313783656053,-0.0118369954478928,0.007880391168975,-0.0145959873099572,-0.00240397260620738,0.0100639272255599,-0.00326439121526421
"cavernas",-0.0135366579232796,0.00953716276169459,-0.00027044777669123,0.00939313783656053,-0.0118369954478928,0.007880391168975,-0.0145959873099572,-0.00240397260620738,0.0100639272255599,-0.00326439121526421
"complexa",-0.0135366579232796,0.00953716276169459,-0.00027044777669123,0.00939313783656053,-0.0118369954478928,0.007880391168975,-0.0145959873099572,-0.00240397260620738,0.0100639272255599,-0.00326439121526421
"ficaram",-0.0135366579232796,0.00953716276169459,-0.00027044777669123,0.00939313783656053,-0.0118369954478928,0.007880391168975,-0.0145959873099572,-0.00240397260620738,0.0100639272255599,-0.00326439121526421
"futebol",-0.0135366579232796,0.00953716276169459,-0.00027044777669123,0.00939313783656053,-0.0118369954478928,0.007880391168975,-0.0145959873099572,-0.00240397260620738,0.0100639272255599,-0.00326439121526421
"grupo",-0.0135366579232796,0.00953716276169459,-0.00027044777669123,0.00939313783656053,-0.0118369954478928,0.007880391168975,-0.0145959873099572,-0.00240397260620738,0.0100639272255599,-0.00326439121526421
"perigosa",-0.0135366579232796,0.00953716276169459,-0.00027044777669123,0.00939313783656053,-0.0118369954478928,0.007880391168975,-0.0145959873099572,-0.00240397260620738,0.0100639272255599,-0.00326439121526421
"presos",-0.0135366579232796,0.00953716276169459,-0.00027044777669123,0.00939313783656053,-0.0118369954478928,0.007880391168975,-0.0145959873099572,-0.00240397260620738,0.0100639272255599,-0.00326439121526421
"rede",-0.0135366579232796,0.00953716276169459,-0.00027044777669123,0.00939313783656053,-0.0118369954478928,0.007880391168975,-0.0145959873099572,-0.00240397260620738,0.0100639272255599,-0.00326439121526421
"rota",-0.0135366579232796,0.00953716276169459,-0.00027044777669123,0.00939313783656053,-0.0118369954478928,0.007880391168975,-0.0145959873099572,-0.00240397260620738,0.0100639272255599,-0.00326439121526421
"tailândia",-0.0135366579232796,0.00953716276169459,-0.00027044777669123,0.00939313783656053,-0.0118369954478928,0.007880391168975,-0.0145959873099572,-0.00240397260620738,0.0100639272255599,-0.00326439121526421
"ar",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"caminho",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"conceitos",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"deles",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"desvio",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"direção",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"existem",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"luz",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"passa",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"passar",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"percebemos",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"refração",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"refrata",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935
"3d",-0.00728845268648747,0.00550492780333991,0.0025533043434132,0.00307213102943813,-0.0016078369175216,0.00261860574407352,-0.00450976492937211,0.00832906565997305,0.00455665305849585,-0.00045646425070185
"fabricação",-0.00728845268648747,0.00550492780333991,0.0025533043434132,0.00307213102943813,-0.0016078369175216,0.00261860574407352,-0.00450976492937211,0.00832906565997305,0.00455665305849585,-0.00045646425070185
"impressão",-0.00728845268648747,0.00550492780333991,0.0025533043434132,0.00307213102943813,-0.0016078369175216,0.00261860574407352,-0.00450976492937211,0.00832906565997305,0.00455665305849585,-0.00045646425070185
"método",-0.00728845268648747,0.00550492780333991,0.0025533043434132,0.00307213102943813,-0.0016078369175216,0.00261860574407352,-0.00450976492937211,0.00832906565997305,0.00455665305849585,-0.00045646425070185
"tridimensional",-0.00728845268648747,0.00550492780333991,0.0025533043434132,0.00307213102943813,-0.0016078369175216,0.00261860574407352,-0.00450976492937211,0.00832906565997305,0.00455665305849585,-0.00045646425070185
"adapta",-0.00834803715203433,0.0041917058265767,-0.00143478836027258,0.00450317829473977,0.00266068983697603,0.00230925050382173,-0.00333414526720845,0.00381695185554774,-0.00322584186344692,0.00254216353320845
"desigual",-0.00834803715203433,0.0041917058265767,-0.00143478836027258,0.00450317829473977,0.00266068983697603,0.00230925050382173,-0.00333414526720845,0.00381695185554774,-0.00322584186344692,0.00254216353320845
"indivíduos",-0.00834803715203433,0.0041917058265767,-0.00143478836027258,0.00450317829473977,0.00266068983697603,0.00230925050382173,-0.00333414526720845,0.00381695185554774,-0.00322584186344692,0.00254216353320845
"medida",-0.00834803715203433,0.0041917058265767,-0.00143478836027258,0.00450317829473977,0.00266068983697603,0.00230925050382173,-0.00333414526720845,0.00381695185554774,-0.00322584186344692,0.00254216353320845
"reprodutivo",-0.00834803715203433,0.0041917058265767,-0.00143478836027258,0.00450317829473977,0.00266068983697603,0.00230925050382173,-0.00333414526720845,0.00381695185554774,-0.00322584186344692,0.00254216353320845
"sucesso",-0.00834803715203433,0.0041917058265767,-0.00143478836027258,0.00450317829473977,0.00266068983697603,0.00230925050382173,-0.00333414526720845,0.00381695185554774,-0.00322584186344692,0.00254216353320845
"acerca",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"braços",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"captados",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"chamados",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"componentes",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"compostos",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"emitem",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"estrelas",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"galácticos",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"gases",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"interpretados",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"obstruem",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"oferecem",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"poderíamos",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"poeira",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"posições",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"serem",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"tais",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"traçadores",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"velocidades",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458
"aberta",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"amarelo",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"amarelos",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"atraem",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"beleza",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"brasília",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"depois",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"fica",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"flores",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"florescem",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"folhas",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"imagem",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"ipê",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"ipês",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"morta",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"parece",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"polinizadores",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"resiliência",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"seca",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"temporada",-0.0288283036391357,0.0134044714433826,0.0109615244952463,0.00242499220287144,0.00311636763361264,0.0226556952091317,-0.09764114033488,-0.00821790230494016,0.0279754016434932,0.0457875915357173
"bateu",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"borlas",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"chambre",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"completa",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"inteiramente",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"joelhos",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"modos",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"pernas",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"recompunha",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"rubião",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"sentia",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"suspirou",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"uns",-0.0218166882905751,0.000955208988957034,-0.00117024106699352,0.00911900540715962,0.0152616638376779,0.000761316947510035,-0.0192513672058686,0.00639920532759848,-0.0461499062179392,-0.00896995806166024
"carbônico",-0.0120607639046474,0.00389051153113978,0.00244958403670693,-0.00433966675251312,0.00127504354272287,-0.00630530410757147,-0.000219452405502609,0.0134182536372763,-0.000942368173973875,-0.00683572334238034
"contado",-0.0120607639046474,0.00389051153113978,0.00244958403670693,-0.00433966675251312,0.00127504354272287,-0.00630530410757147,-0.000219452405502609,0.0134182536372763,-0.000942368173973875,-0.00683572334238034
"correspondentes",-0.0120607639046474,0.00389051153113978,0.00244958403670693,-0.00433966675251312,0.00127504354272287,-0.00630530410757147,-0.000219452405502609,0.0134182536372763,-0.000942368173973875,-0.00683572334238034
"entram",-0.0120607639046474,0.00389051153113978,0.00244958403670693,-0.00433966675251312,0.00127504354272287,-0.00630530410757147,-0.000219452405502609,0.0134182536372763,-0.000942368173973875,-0.00683572334238034
"enxofre",-0.0120607639046474,0.00389051153113978,0.00244958403670693,-0.00433966675251312,0.00127504354272287,-0.00630530410757147,-0.000219452405502609,0.0134182536372763,-0.000942368173973875,-0.00683572334238034
"nítrico",-0.0120607639046474,0.00389051153113978,0.00244958403670693,-0.00433966675251312,0.00127504354272287,-0.00630530410757147,-0.000219452405502609,0.0134182536372763,-0.000942368173973875,-0.00683572334238034
"nitrogênio",-0.0120607639046474,0.00389051153113978,0.00244958403670693,-0.00433966675251312,0.00127504354272287,-0.00630530410757147,-0.000219452405502609,0.0134182536372763,-0.000942368173973875,-0.00683572334238034
"óxidos",-0.0120607639046474,0.00389051153113978,0.00244958403670693,-0.00433966675251312,0.00127504354272287,-0.00630530410757147,-0.000219452405502609,0.0134182536372763,-0.000942368173973875,-0.00683572334238034
"presente",-0.0120607639046474,0.00389051153113978,0.00244958403670693,-0.00433966675251312,0.00127504354272287,-0.00630530410757147,-0.000219452405502609,0.0134182536372763,-0.000942368173973875,-0.00683572334238034
"sulfúrico",-0.0120607639046474,0.00389051153113978,0.00244958403670693,-0.00433966675251312,0.00127504354272287,-0.00630530410757147,-0.000219452405502609,0.0134182536372763,-0.000942368173973875,-0.00683572334238034
"acompanhada",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"adquiriu",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"alma",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"característica",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"certeza",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"consultou",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"cronistas",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"dominante",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"estivera",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"expressão",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"filósofos",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"historiadores",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"meditar",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"modinha",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"paixão",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"poético-musical",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"qual",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"quaresma",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"seria",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"tempo",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"violão",-0.00948446451928868,3.06635926047352e-05,0.00772843001124257,-0.00223072052901738,-0.00624786200108714,-0.00577325672609314,0.00856634552060061,0.00146488436501435,-0.017164212235548,-0.00317660036766759
"aproxima",-0.0177860079627146,0.00467398669136701,0.00589522944247427,0.00832263850630122,-0.0078639756857083,0.00451483429278934,-0.0034371140145171,-0.000458231494510512,-0.00556756329265931,0.00987364977050764
"estruturalmente",-0.0177860079627146,0.00467398669136701,0.00589522944247427,0.00832263850630122,-0.0078639756857083,0.00451483429278934,-0.0034371140145171,-0.000458231494510512,-0.00556756329265931,0.00987364977050764
"condições",-0.0144429462682686,0.00321857261841152,0.0141674382394312,-0.0112824877463244,-0.00921692279712257,0.00317405023623336,0.00935930357763558,0.000218127692226662,-0.0147465695827034,-0.0108780963803691
"estiagem",-0.0144429462682686,0.00321857261841152,0.0141674382394312,-0.0112824877463244,-0.00921692279712257,0.00317405023623336,0.00935930357763558,0.000218127692226662,-0.0147465695827034,-0.0108780963803691
"persistência",-0.0144429462682686,0.00321857261841152,0.0141674382394312,-0.0112824877463244,-0.00921692279712257,0.00317405023623336,0.00935930357763558,0.000218127692226662,-0.0147465695827034,-0.0108780963803691
"125",-0.0265395720187794,0.00597839091492666,0.00471704926472248,0.0228366049367737,0.00258558775522506,0.00760696240875085,-0.00514487279787312,0.0358496426627643,0.00339751340771698,-0.00765421548725351
"14",-0.0265395720187794,0.00597839091492666,0.00471704926472248,0.0228366049367737,0.00258558775522506,0.00760696240875085,-0.00514487279787312,0.0358496426627643,0.00339751340771698,-0.00765421548725351
"1984",-0.0265395720187794,0.00597839091492666,0.00471704926472248,0.0228366049367737,0.00258558775522506,0.00760696240875085,-0.00514487279787312,0.0358496426627643,0.00339751340771698,-0.00765421548725351
"apenas",-0.0265395720187794,0.00597839091492666,0.00471704926472248,0.0228366049367737,0.00258558775522506,0.00760696240875085,-0.00514487279787312,0.0358496426627643,0.00339751340771698,-0.00765421548725351
"cada",-0.0265395720187794,0.00597839091492666,0.00471704926472248,0.0228366049367737,0.00258558775522506,0.00760696240875085,-0.00514487279787312,0.0358496426627643,0.00339751340771698,-0.00765421548725351
"computador",-0.0265395720187794,0.00597839091492666,0.00471704926472248,0.0228366049367737,0.00258558775522506,0.00760696240875085,-0.00514487279787312,0.0358496426627643,0.00339751340771698,-0.00765421548725351
"estudantes",-0.0265395720187794,0.00597839091492666,0.00471704926472248,0.0228366049367737,0.00258558775522506,0.00760696240875085,-0.00514487279787312,0.0358496426627643,0.00339751340771698,-0.00765421548725351
"havia",-0.0265395720187794,0.00597839091492666,0.00471704926472248,0.0228366049367737,0.00258558775522506,0.00760696240875085,-0.00514487279787312,0.0358496426627643,0.00339751340771698,-0.00765421548725351
"treinador",-0.0135132069517691,0.00952417198352043,-0.000283128349810219,0.00936841889291105,-0.0118237184115538,0.00787859367618555,-0.014585542084633,-0.00238791936853984,0.0100264340817322,-0.00324711932605734
"chanchadas",-0.027231908501696,0.0133076246428863,0.0277132426183887,-0.0253181295413766,-0.00931619410259186,0.0177861030690685,-0.00477397860236199,0.0141649712122148,-0.0337830019436122,0.00926507863981231
"diferente",-0.027231908501696,0.0133076246428863,0.0277132426183887,-0.0253181295413766,-0.00931619410259186,0.0177861030690685,-0.00477397860236199,0.0141649712122148,-0.0337830019436122,0.00926507863981231
"nossas",-0.027231908501696,0.0133076246428863,0.0277132426183887,-0.0253181295413766,-0.00931619410259186,0.0177861030690685,-0.00477397860236199,0.0141649712122148,-0.0337830019436122,0.00926507863981231
"estratégia",-0.0113299594251579,0.00450438389644456,-0.0130611965586963,0.0059390396389344,-0.00983267570357193,0.00709916402498512,-0.00548897317164189,0.0127561139854506,-0.00734946384030799,-0.00503791243029616
"ácida",-0.0120410091889436,0.00387765968944121,0.00245272769787962,-0.00432825373269675,0.00126202061871327,-0.00628168080328071,-0.000236720280700255,0.013410391077722,-0.000924912827065402,-0.00684237768409623
"ácidos",-0.0120410091889436,0.00387765968944121,0.00245272769787962,-0.00432825373269675,0.00126202061871327,-0.00628168080328071,-0.000236720280700255,0.013410391077722,-0.000924912827065402,-0.00684237768409623
