"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"afetam",-0.0273036828760982,0.016317067051652,0.00414363562620797,-0.0138831624806911,0.0125296006876891,0.0022055052687846,-0.00324852929091828,0.0368884309819434,0.0324360787471158,0.0168095146802941,0.00999506504239954,-0.0216226791144448,-0.028020623477855,0.0113964568876999,-0.0239092749823995,0.0243429672364494,0.0125000565522864,-0.00159591528978129,0.0353526806921855,0.0112526119994412
"vai",-0.0373198162826762,0.0136847579376944,-0.0208923866029173,-0.0117931197360275,-0.0273794305605952,-0.139999238851776,-0.0388724389051043,-0.0217359834495283,-0.0520861125035174,0.0195883819561082,0.0682235801789065,0.0378964774424245,-0.0382209778036196,0.0525234343624138,0.0160834163288403,-0.0160631463257599,0.00542347788475702,0.0228726117640688,0.0314955189730384,-0.0106829256790832
"acordo",-0.0315833722264554,0.00900754614697905,0.0561912900482054,-0.0732199011565235,-0.0442483329621583,0.014051831833801,0.0581627514251843,0.0247873156565768,-0.0456212594888796,-0.0226146176984962,0.0298947328628877,-0.00866159730643045,-0.0383805180652387,-0.0412708879225092,0.0527824962394601,-0.015144444189119,-0.0156673782578141,-0.0217620161436917,0.0176003090970502,0.0150476125524201
"humanos",-0.032136850025523,0.00538762317323863,0.00370615287838801,0.0152534226785566,-8.46099116416296e-05,0.00546626456782856,-0.0288627349132539,0.0122399044708978,-0.0250860969703464,0.0300092196377403,0.0328715772989058,0.0477856879982438,-0.000891328907487794,-0.00786304080624568,-0.000154563688853558,0.00962525834797194,-0.0100162716778168,-0.00754809653160951,0.00306565713844766,0.00225753917503526
"fazia",-0.0369904325374737,-0.0166608636299422,-0.0136343101669326,0.0196379924099578,0.0225419083958025,0.0074740533526619,-0.0134985850365047,0.0348664388873516,-0.00370169138127041,-0.112941050622899,-0.0162101722234341,0.00953896222847536,0.0228511220095334,0.0592454747202111,0.0381624902191072,-0.0420839679199439,-0.0630539743193123,-0.0245385781917249,0.0283590509581715,0.0315680667514953
"físicos",-0.0430868529261629,0.0225821068917044,0.0253575239073057,0.103000873346286,-0.0535182329438624,-0.00928199222657776,0.0651473092390026,-0.0142788774023825,0.0298206284180082,0.00919410346613429,0.00640942426958388,-0.015133460578608,-0.0100467255283325,0.00901748835946165,-0.00327520120202466,-0.00729828505697453,-0.011343937038011,0.00107791964331986,-0.0155774392027937,-0.00722853355795131
"sofrem",-0.0356707922946397,0.0345485691868929,-0.0266857539656011,-0.0398150677587392,0.0494590687648443,-0.0289452708153083,0.0554177282039678,0.0736899266839555,0.0670240737656926,0.0590180931531211,-0.0428143266765516,0.02386641901946,-0.0112522572222595,0.015910115675445,-0.0159384948945799,-0.0025557622987644,-0.0120673690176302,-0.0090848924594423,0.045249213425774,-0.0102297789783224
"coberta",-0.0622339390579323,-0.124748697001565,0.0169198248021167,0.000678759615834927,0.0110520298451696,0.0111583357038885,0.0218018206331021,-0.00850352581902993,-0.038742558386507,0.0291121751983679,-0.0500985731428566,-0.0257533536801974,0.0301530580777001,0.00731520214967485,-0.00884554262781691,-0.0147313772503699,0.0677408372850226,0.0230506218957249,0.0494844381806639,-0.0250371004883904
"pois",-0.0523201758846233,0.0107980129972733,0.0336534891028246,0.116338444255772,-0.0324226165543319,0.00357094872826217,0.0745320540174454,-0.0240370004326873,-0.0320493725050083,0.000551343032817765,-0.0588847250696762,-0.020409815984123,-0.0225369511818389,-0.0107255201128418,-0.00631786729442861,-0.0265239064666224,0.0476000839662645,0.0261993321592403,0.0550304063281005,-0.034386530008029
"abelhas",-0.0420383548844609,0.00952511814546121,0.0105925480523548,0.0109594520394298,0.00401035765462815,0.0178932771246336,-0.103303813093001,0.00135748584267514,0.00305112677072297,0.0645195352910921,-0.00827174866671879,0.00531431169535435,-0.0340350360058744,-0.0318741145664735,0.0488495864600658,-0.0486609206726922,-0.0395714675357868,0.00703483177406366,-0.00125990886077604,-0.0467140545861448
"doença",-0.0356621911599867,0.0345852925222954,-0.0267655394655082,-0.0398247602499038,0.0495048274987787,-0.0289931666925249,0.0554563962687473,0.0737323525096765,0.0669992821231644,0.0590377004711569,-0.0429067453158834,0.0239400614630631,-0.0112037866812952,0.0158760197166653,-0.0158856293488544,-0.00258205435008397,-0.0120053602830588,-0.00907805219453721,0.0451536518317061,-0.0102121775356023
"muitos",-0.0356621911599867,0.0345852925222954,-0.0267655394655082,-0.0398247602499038,0.0495048274987787,-0.0289931666925249,0.0554563962687473,0.0737323525096765,0.0669992821231644,0.0590377004711569,-0.0429067453158834,0.0239400614630631,-0.0112037866812952,0.0158760197166653,-0.0158856293488544,-0.00258205435008397,-0.0120053602830588,-0.00907805219453721,0.0451536518317061,-0.0102121775356023
"década",-0.0463395024372732,0.0199747611462022,0.0725555105315251,-0.0918821742375794,-0.0466026277240298,0.0334055606215618,0.0467684338288183,0.0352159707274915,-0.0595051328325604,-0.0121301531716674,-0.0204946847969715,-0.00997033018144148,-0.0560170855957477,0.0161380697989014,0.00765173543452254,0.041381285882212,-0.0619548958201376,0.0184256315719779,-0.0306288084731533,-0.0378497487017422
"sejam",-0.0249335782718146,0.0093840695993063,0.00328124937442589,-0.0117351620497549,0.00829267123105372,-0.00205941633501681,0.00563554965077904,0.0303129894994157,0.0323666466584439,0.0206641668986486,-0.00248054432605918,-0.00927075815660657,-0.00368026455965171,0.0166310150872989,-0.0307000851794648,-0.00320220865382244,-0.0280861813469865,-0.00129878425365386,0.0353164604268154,0.005663171081894
"nacional",-0.0291820949967974,0.00867794555632816,-0.0116791676956361,-0.0257239742912861,-0.0276972826095217,-0.129207461887659,-0.00298296899165823,-0.0307308484568717,-0.022793493152265,-0.0193310652018952,0.0151939425354071,-0.0383835084565396,-0.00599798617990165,-0.00665155264348745,0.0154016868528926,0.0143260484173626,-0.0300338415621424,0.00911105630254678,0.0367065338199725,0.00508988248600261
"acaba",-0.0453406979502019,0.0284780898074436,-0.0239136186755306,-0.0144264602151469,-0.00733554913356331,-0.137327390218064,-0.0117670816044358,-0.0148656110762228,-0.00813042545649342,-0.00917584969444132,0.00477308177059955,-0.0249970509078957,0.0217986887176695,-0.0206033155067955,0.0188936015054858,0.0108984442929979,0.00710575462141466,0.0530719360187404,-0.024813684252408,0.00207321637214378
"conceito",-0.0330787582079708,0.00250618164930533,0.00652143663208225,0.0157088680037695,-0.00488899013000143,0.00326819571237406,-0.0271669748773156,0.0075959513801435,-0.0239896334212374,0.0354431981862889,0.00747316690749536,0.0314189161797366,-0.0124072550160218,0.0152175563321935,-0.0029775698224391,-0.009632865239218,-0.0172493150893379,-0.00112731964337928,0.00132802641783955,-0.00522350098857344
"velha",-0.0493682045228813,-0.0367304553424796,-0.0250917216515603,0.0178909852753912,0.0260379470068644,0.0249318812069743,0.0107824822453286,-0.0364634119989512,-0.0470597251998741,-0.0471429581649048,-0.0418236217824017,0.0558212136121061,-0.050371311869741,-0.0824138211975334,-0.0695374669474369,0.014051683018638,0.0278786461827009,0.0458592323712289,0.0686170408213884,-0.0308011345940294
"nesta",-0.0286106705776451,0.0228327807563329,-0.119724150348044,-0.0153215242151478,-0.0606665712578963,0.0515821793371526,0.00999499505597223,-0.00580199651781697,-0.0206103616250124,0.00312629241731334,0.0208780732415533,-0.0249929486206412,0.0277509713014409,0.022458290111756,0.0185855579287986,-0.00716880850773281,0.00344791833949824,0.0174180662082926,-0.0155312784002512,-0.00018315159862964
"universidade",-0.0292546041462863,-0.00197280934371558,-0.0265986183704135,-0.0238851718271488,-0.0304673723304958,-0.130919945879573,-0.0085520860689801,-0.0357533973758366,-0.00654270082712443,-0.0131411537522925,0.0138479876006525,-0.0375827254378439,-0.000630582901319374,0.00405227931363623,0.0156767867597414,0.00914679305194487,-0.000947017097031189,0.0267539031577301,-0.00703170409355007,-0.00287296544051986
"ciência",-0.033372844521687,0.00209006264739771,0.00648112069677872,0.0157331336904488,-0.00462727387131362,0.0032266125585307,-0.027866117784547,0.00782211484016221,-0.0243582082562682,0.0361195703875844,0.00773574657453448,0.0321386458310597,-0.0124775740548186,0.0149230705393767,-0.00278786286037675,-0.00997086026875536,-0.0170782752649325,-0.000333084159708665,0.00107948911793179,-0.00527715767993125
"isso",-0.0294217535967136,0.00651357816313575,0.00168381234547184,0.0160473302872582,0.00268271580973985,0.00903328309818822,-0.0109429326892157,0.019425295202246,-0.0162378458819194,0.00360298514269723,0.00319267467240039,-0.0246974881162312,0.0253123445061283,-0.00377900824158399,-0.0163731640861016,-0.0056379183877166,-0.0642040300302638,-0.0504265843019109,0.0554531795353244,0.11182587671378
"áfrica",-0.0448045406288321,-0.126285699690472,-0.00211351615073878,-0.0184338557627277,-0.0129138796864955,-0.00508228878756785,0.0134927885979459,-0.00811628639532092,0.0242439822118761,0.0465588375933446,0.00767260630688339,-0.0261577823359933,0.0284853886318326,0.0289060971384152,0.0143253977462385,-0.000144491552845959,0.0261587672717551,0.00477610021130646,-0.0185831303604651,0.00347599929165059
"américa",-0.0605009386321016,-0.143648311999558,-0.0270714643272765,-0.0190403103113787,0.00506611593663336,0.0190387328075451,0.013767193777485,-0.0346751764589627,0.0345766698251383,0.0113801073723523,0.0178687879967386,0.0436576495266779,-0.0273419563815134,-0.0455174808314845,-0.0471606513557956,0.0296078297872134,-0.0174843848278923,0.0211934524564325,0.0300041595784463,-0.00864741258228521
"fragmento",-0.0431184091383077,-0.00989376867954004,-0.141801838655933,-0.0210295086174474,-0.0422402241664736,0.0615051943062146,0.0159727435889483,-0.0469778544620272,-0.00161664383393833,-0.0242163649559935,0.0134002645864355,0.0317706711306554,-0.0472811634160202,-0.050084531218881,-0.0397012628680023,0.0176247362862783,-0.0198247629131401,0.0290265402161357,0.0268827304432037,-0.015603739542953
"crucial",-0.0427050361851305,0.0179728630885976,-0.00415149077187767,0.0183370790518164,0.0165036422241963,-0.013406735075623,-0.0268554114658177,0.0247611477777591,-0.0190900199561393,0.0355157512851998,0.00642720638785022,0.035666593609513,0.0162457458760738,-0.00951205044381347,0.0127299231046149,-0.0101885520099947,0.018743173880223,0.0421783499823897,-0.0419910078805055,0.00636279976141006
"felicidade",-0.0347410371681829,0.00649259748308023,-0.00701137917249279,0.0159654388897417,0.0155583159317326,-0.00426083541021107,-0.0263781361702043,0.00240456395454006,-0.0526987377413035,0.00396261094098515,-0.05565475475116,0.00695215707509094,0.00123306382538981,-0.0376899456030133,-0.0158141928232918,-0.0260680798465349,0.0153942392160736,0.0234421419630375,-0.0345371166747881,0.0664224892178125
"onde",-0.0436433145067045,0.0184952881897175,-0.000188023056594761,0.0253200622274129,0.00592324207028135,0.00726139807726944,-0.00522357786556734,0.0249344749436803,-0.0136772225098987,-0.0069431381611877,0.0579414346196023,0.0359955748460973,0.0849399217367252,-0.0589856404412085,0.0200524630630553,0.0936521688230263,0.0156207099259895,-0.0559558251540148,-0.00237818039534126,-0.0677540619390827
"meio",-0.0336126967031246,0.00188459167482772,0.0101670142064565,0.0199275139794476,-0.0113482893975326,-0.00528449232573028,-5.18641842275173e-05,0.0109606672805283,-0.0148226899575431,0.000581091221994796,0.0164589473629214,-0.00133763383447233,0.0167957483926864,0.0165102575107715,-0.0169580846200804,-0.00175179943608754,-6.45742147399805e-05,0.00640127609672802,-0.0218104037938391,0.00532189986147383
"antes",-0.0221062976901933,0.00704100438269008,-0.00710361062068608,0.00774925169211783,-0.010247051125889,0.00997060996432314,-0.0156974783309755,0.0151570140813696,-0.0113982941652742,0.000131289316920401,0.0220583131435812,-0.00343327687207733,0.0250185169243329,0.00675536050556553,-0.00924746724708082,0.00423460310904834,-0.0246418458951563,0.000745565569385578,-0.0206063167444265,0.0164034557918945
"brasil",-0.0375389270430175,0.0151589546618188,0.0330175200983673,-0.0282345111129885,-0.0150064665169,0.0191741529039905,-0.00298312945924629,0.0125512502599988,-0.0376757177529866,-0.000854129585105246,-0.0474789289932976,-0.0131382178765285,-0.0113012524406643,0.0548894941646346,-0.0415024060928784,0.0576111442275865,-0.0569000680139006,0.0133476014320249,-0.0601579252154105,-0.0209973658202094
"bem",-0.0425919932176459,0.00532074571691612,-0.0253224426532366,-0.0195526309636007,-0.0165959237926233,-0.140024199337197,-0.0172618216320572,-0.0455545096253018,-0.0309534604192768,-0.0242558438491538,0.00533752892219445,-0.0248008577470788,0.0133273981915075,-0.0230643284668276,-0.0135242553969774,0.0309608252201598,-1.26053415418876e-05,-0.100695562747432,0.00344579874512963,-0.0542822791898215
"diferentes",-0.0253100540618629,0.0111199027972044,0.00883870472796416,-0.00565274682206282,0.0016076036719593,0.0023468172634532,-0.0156366746936666,0.0476350258597061,0.010649997355169,-0.0213096571575953,0.0525432576194009,-0.0592630234999205,0.00517855323329504,-0.0078619165035546,-0.0920744363667263,-0.0503010634160309,0.0120596100654992,0.00990957699982979,-0.0233750587505665,-0.0236804150559966
"tinha",-0.0487351765249286,-0.0290442145342106,0.000339900547574657,0.0224935590782416,0.0127858745404915,-0.0171033433198428,-0.00381645369015971,-0.0173142632213827,-0.043428272224863,-0.0385348071863715,-0.0737358336383015,-0.00571233413219092,-0.0325988375065501,-0.0266642538344469,-0.013484456851436,-0.0227496436722495,0.0746465222320574,-0.0357368737468952,-0.0366146127948073,0.00664276926592843
"natureza",-0.0451081816562737,0.0166083976103158,0.0164097849281706,0.0170806379252239,-0.00872432674656765,0.0199710067683362,-0.0776585331215425,0.000254098857198158,0.0118042502548034,0.0456807019153774,-0.016537897955218,-0.0225285597762548,-0.0287803625520361,-0.0284156000380057,0.0338486751572623,-0.0340901635343432,-0.0547914891235882,-0.0114437407108308,-0.00103117844129171,-0.0351643870043537
"outras",-0.0558824514014072,0.0246103648712674,-0.0357150712656066,-0.014496452759445,0.137708596469147,-0.00528665712900668,0.0625580488388329,0.0182295017948952,0.0441935530263896,-0.0483229748197803,-0.0032878375922679,0.0106310689067596,-0.00782161451642918,0.0580587743366714,0.0560995564147687,-0.0455948058926886,-0.0392271515513188,-0.00897586389528363,0.0177213534435723,-0.0243633259241355
"planeta",-0.0586244852107744,0.0467724418708755,0.0541929452502437,0.0639053699510958,-0.0665356079994934,0.0109233918473722,0.0426212623801625,-0.0682225565954774,0.0650944104394713,0.0116189625512345,-0.0169092106521883,0.0167900731354965,0.00254885654482857,0.0337230071111192,-0.0145803378042989,-0.0190886484816454,0.00717653478874135,0.00585597319702193,0.028817742866282,-0.00285186292554597
"pode",-0.0516538457808427,0.0482891604088008,-0.0298856543772309,-0.011396123898794,0.0545344394947488,-0.0362653751608082,0.0412841637511812,0.0637632881163038,0.040677995485086,0.0385275482996165,-0.0445119206484482,0.0374512761240094,0.0320937110948382,-0.00836112472973876,0.00994089937191937,-0.00539605308750462,0.0343023040028714,-0.00326839541422234,-0.0446109716228238,-0.00940452211599777
"tratamento",-0.0515335636897239,0.0516600132749493,-0.0291177602716641,-0.0191635430859865,0.0610211111360325,-0.0300820646023508,0.0281590659630711,0.078150597447196,0.0475382060205852,0.042178270325502,-0.0250242912984179,0.0162646932743614,0.000433307841014721,-0.0191914914782374,0.00971404991586503,0.000326049447152211,0.0517121503644897,0.0148675626625732,-0.0130486267904435,0.018461611123788
"sobre",-0.0482540828275969,-0.003213659724104,0.0182758365095807,0.0155244638420576,0.0185881041143378,0.0101753674009051,0.00113876911488126,0.000712088681019773,-0.0983580872493097,-0.027473662605231,-0.0863563399740915,-0.011253701409364,0.0213962206652444,-0.0244972815931428,-0.0156603268572767,-0.0311230907513305,0.0667531999743788,0.0122623733749849,0.027351865989593,0.0293271803392018
"água",-0.0330957049050821,0.00948187117852385,0.0136245475516883,-0.00559871772158676,-0.0105381058276594,-0.00638344386796103,0.00685385011376216,0.0143296286314956,-0.0104364908921431,-0.0181439709421069,0.00987739918987123,-0.0082590518701983,0.0225327469937271,0.00497258544709447,-0.024501190475552,-0.00394049617411353,0.0068294749866476,-0.0102757344414199,-0.0679578885564609,0.0144818190912928
"estados",-0.054110647786693,0.0427459813475647,0.0506002971037051,-0.058161429343514,-0.0199972070912089,0.0220227803092284,-0.00856124091031056,-0.0211407570758477,0.0383173091884398,0.0139560080908159,-0.0555097765692605,0.0129349096485299,0.00520055122974839,0.0861568023614791,-0.0682015294960457,0.0534823836679177,-0.0412720609453618,0.0403520602479919,0.0148563794062054,-0.0314158481047799
"unidos",-0.054110647786693,0.0427459813475647,0.0506002971037051,-0.058161429343514,-0.0199972070912089,0.0220227803092284,-0.00856124091031056,-0.0211407570758477,0.0383173091884398,0.0139560080908159,-0.0555097765692605,0.0129349096485299,0.00520055122974839,0.0861568023614791,-0.0682015294960457,0.0534823836679177,-0.0412720609453618,0.0403520602479919,0.0148563794062054,-0.0314158481047799
"antigo",-0.050590005307851,-0.00209260146176202,-0.134302070469141,-0.0167012571070917,-0.0332199256415152,0.0522557017815505,0.0160361311640934,-0.0479935545117469,-0.0125624315869832,-0.0241354539525315,0.0173972385892873,0.0378953654159624,-0.0275842832176462,-0.0528811345816098,-0.0483656810653113,0.0390705393061495,3.99107291317036e-06,-0.0496334893791136,0.0190466355318407,-0.0598461926705953
"pessoas",-0.0567497627569929,0.0397322223690827,0.0170042749996553,0.0991263217839246,-0.0303622525553309,-0.0107851053110593,0.0527896215683783,0.00153975298412937,0.0219831619642823,0.0211343134538387,0.00848370667948792,0.00670486469126758,0.00673322010216831,-0.0254788662929989,0.0166324940638816,0.00966497565427523,0.00858444373835722,0.0131106434745131,-0.0245123097193189,0.00453122343701327
"radiação",-0.0421763730139636,0.0220952425397918,0.0511663958493325,-0.0668870489612786,-0.0254889434704201,0.0249078005431638,0.0248152634894853,0.0708672722459938,-0.00772967052914633,-0.0341532948162834,0.0803317553949365,-0.0621940733027659,-0.0527719585483927,-0.0429931723877848,-0.038328687321479,-0.0483650964629679,0.040762009562163,0.00273821196315388,-0.000653699070954151,-0.0115494250299279
"verdade",-0.0398336982695716,0.0141420622372582,0.0262565457043778,-0.00894122581714843,-0.0137977101746635,0.0176095963758436,-0.0113502861880063,0.0138291293780338,-0.0333894958898184,0.0181876326269135,-0.044484468295463,-0.0132533923688339,-0.0211694536906848,0.0557700697411622,-0.0454974219843517,0.0531477355512394,-0.0760390918816186,0.00877777544365038,-0.0248005575137688,-0.0332784728827822
"estava",-0.0505105512825891,-0.00528014148620954,0.00682749377964917,0.0265771890473512,0.0235085277141122,0.0116843412655406,-0.0133580035261843,0.00790901650601107,-0.107119977758633,-0.0298976032572294,-0.0896645761577399,-0.0187029215226306,0.0314891719727626,-0.0181449423555175,-0.0133722194447112,-0.0325144291694315,0.0384356642641978,0.0011244021919364,0.0734139049843386,0.064881168292584
"têm",-0.0337402534068085,0.0144701715600865,0.00553641519136806,0.0163956977728288,0.00580841423518502,0.0105601284796105,-0.00823032583805967,0.022618195926471,0.00896283382562671,0.0167401553333031,0.0326680320346811,-0.0036053491771355,0.0191010534554906,-0.0259393313051339,-0.0251047311900758,0.00247591736661019,-0.050689388158664,-0.0466009799088901,0.04568630390637,0.0682043549100277
"ainda",-0.0284299005731416,0.0102449661064487,-0.000503601086409418,0.00362003305036446,-0.000100124346165959,0.00799220940104784,-0.0187168818385374,0.0193283405687025,-0.00827685333752425,0.0104503319951318,0.00220878044246143,-0.00562128517187779,0.00474451661863645,0.00275380008624511,-0.0343433316270079,-0.00511216985678793,-0.0376700771738371,-0.00178698753510981,-0.0128946783240199,0.0360938348023247
"conhecido",-0.0383077034580356,0.021081933976816,-0.101282292122412,-0.013253227671262,-0.0489339803906713,0.0456378172283444,0.00474004562196418,-0.00108550966875368,-0.0372275062702169,-0.00236578490803518,-0.0078599577911259,-0.0363535129276164,0.0258271516073328,0.0260255773467745,0.0033459660866666,-0.0113636921040594,-0.0198011193872327,-0.0130561083799558,0.000412228745872618,0.0552360717751491
"centro",-0.0332151494536254,0.0157646258410462,0.00755562863376551,-0.00856674049216997,0.00715714363454083,0.00657209770771639,-0.028785063315694,0.0746295840458598,0.0555588732713405,-0.0173967610279542,0.0402122440875998,-0.0860044259959764,-0.0542912353847034,0.0264178365350453,-0.0704195944147246,0.0272222040832804,0.0563753638979105,0.014218473534577,0.0479651882487406,-0.0150734772953119
"exemplo",-0.0411521008319347,0.0146259459455177,-0.0123931527207156,-0.01854245130313,-0.0237269869346686,-0.117964041245262,-0.00858897437026329,-0.0141624538448306,-0.0076886270661009,-0.0248440391659651,0.0252466153345149,-0.0336612434920236,0.0151139290232402,-0.00212710728853707,-0.0147081568584046,0.00532146408403697,-0.0144527491668931,0.0170033954471358,-0.0208677269362894,-0.00377337047562823
"terra",-0.0556013032949395,-0.0530473466982907,-0.0465658524822239,0.0177515690338183,0.0293386941964807,0.0136347665279297,-0.00525005460116439,-0.0074060077572809,0.0506579606034203,-0.134003129439487,-0.00500788869399112,0.0794771106138422,-0.0771740442988324,-0.0203464334860992,-0.00693982646384766,-0.0144689972671998,-0.0347225548865518,0.00256405043085999,-0.0347323339603281,0.00120217308679998
"sistema",-0.0493771992546924,0.0373707957359495,-0.0387931199895209,-0.0551373723596036,0.0230747523526734,-0.133528838471271,0.0392430420536043,0.0357091892160463,0.0498680615210026,0.0362099684164241,-0.0268605777080662,-0.00481495040944538,-0.0128391676525357,0.00987556046474937,-0.0071161675443626,0.00669732590718204,-0.024957058158325,0.0110308130651169,0.0538833834864922,-0.0155991976543878
"sul",-0.0542459195988958,-0.123768089140922,-0.00720122810482238,-0.0115697201204079,-0.0121181266341288,-0.00833445537249295,0.00915150705364375,-0.00963867200157778,0.0445318562943717,0.0231821058360916,-0.00500519059513518,-0.0150650130553453,-0.0110880488636397,0.0232553588446587,0.0200572598929883,-0.00559337012043253,0.0476400141959464,-0.0108735423628273,-0.0843289758613194,0.0303934462333723
"nos",-0.0526827716289966,0.022874203871484,0.064257758939049,-0.0890821268309252,-0.036272471589899,0.0259971306892923,0.0484653341195379,0.0477448025317215,-0.0309448870561905,0.00523544048249943,-0.0227722379031897,-0.0135984678649127,-0.0543484340861122,0.0278509096819047,-0.0102656509050615,0.0451360131987964,-0.067838579229571,0.017782442809314,-0.0036087807828186,-0.0368535289533939
"equipe",-0.0319329061890737,0.0107412819275759,-0.112016055975534,-0.0135248886848769,-0.0599038183059308,0.0379919491634478,0.00971092248032955,-0.00866224465143539,-0.0160059444053546,0.00568186814302455,0.0203887763996596,-0.0291219985249548,0.0269408788970097,0.0266751268733626,0.023645457654092,-0.0072469635046891,0.0168014862921109,0.0198500200918283,-0.0347519215785024,0.00413877821100678
"hoje",-0.0632437426511789,-0.09128438409222,0.0109073353385381,-0.00984008394212829,0.00148631717857536,0.00499714265940496,0.0152254178464555,0.0388425762823217,0.0418441985420819,0.0480441993960324,0.031075829622944,-0.00943672494744316,0.072631482883105,-0.00241192372029148,0.0200968246795592,0.0563751812034677,-0.00436457079723699,0.0413529260453996,0.0275014864142949,-0.0284903497186278
"alguma",-0.0485658366668269,0.0258983418251975,0.0241528228968755,0.0829835337086061,-0.0331333921397884,-0.00261090908772782,0.0609549753488872,0.0102883878982696,0.0495443080814905,0.0412875856186755,0.00374475749555745,-0.0292154192432816,-0.0201628459297551,0.00390631119428529,-0.0226998335770377,-0.00309430057896272,-0.0567370823659062,-0.0208611811950366,0.0647161930049318,0.0379051148762198
"eles",-0.0535405157065144,0.0394457980910286,0.0367633817980692,-0.0268528522263323,-0.0120706944610688,0.030458764978616,-0.0878072144042606,-0.0426302842516289,0.0653745856231109,0.0243517001760872,-0.0225575145460647,-0.00181465449569446,0.0127572748663635,-0.00943274566370527,0.00919767112516772,-0.051892887481779,-0.0212871824878923,0.00338768716057009,0.0202220477243127,-0.0153941635823275
"embora",-0.051277127562055,0.0408361182981124,-0.0118768273738367,-0.039035146545035,0.0298582461630758,-0.00556155852841371,0.0304191515160927,0.0661954422792577,-0.00191341786079599,0.0466267982326281,-0.0733264051136062,0.0190526309430918,-0.0156348549125479,0.0490470736840223,-0.0459367964414938,0.0461165292690183,-0.0593369246398758,0.0224060826467207,-0.041930586131251,-0.00431468616863571
"desde",-0.0586735694034177,0.0403748435926685,0.077950862605952,-0.0879793564752616,-0.0553808478308884,0.0331468597873093,0.0330645857451801,-0.023292458481971,-0.000371368286070331,-0.0312369668997769,0.0246598366620717,0.0382397469755927,0.00824767085517914,-0.0194906679885678,0.0156256558121508,-0.00752434194493838,0.0242293566879273,-0.0179917427010624,-0.0114452663292173,0.0246276814820783
"tem",-0.0508273192756382,0.0281439899053655,0.0238302935775457,0.0980084028645746,-0.0510213241271236,0.000318187601001417,0.0421680534662569,-0.0113278888576302,0.0266004164609025,0.00946498499855221,-0.000243189539077874,-0.00306573075072882,-0.0066551546822428,0.0142952921067702,0.00220191015097278,0.0177381947352655,-0.0167206624512782,-0.0388239175841119,-0.0158893759311356,0.00826494915160521
"já",-0.0403589284494543,0.014030963932369,0.00605324974425668,0.0273775647284572,0.00589751774389459,0.0131717834349079,-0.0125309920458284,0.0360040180487349,0.00396339272720335,0.00906613877189444,0.0484747745853526,-0.00906665841854093,0.0637457953469471,-0.0435808974366153,0.0115403246321518,0.043859994583964,-0.0449041019031368,0.01034018511286,0.0243150589561547,0.038563250649731
"está",-0.053952569686946,0.0229099708369818,0.0105442082903653,0.0251095419122094,-0.00283012546848815,0.0301448289672834,-0.102128196309964,0.0360992408019882,0.0478963476386374,0.00633789712720891,0.0140718452886567,-0.0409336521572468,-0.00638202616375139,-0.0413273225645313,0.0896631929255879,0.0873688612024893,0.0153074711665588,0.00823764139172175,0.0272815902803263,-0.016195278724992
"numa",-0.0521876214528333,-0.00206329599852055,-0.013874773063679,0.0364237373325555,0.0146985831264035,0.0109274835467611,-0.00905364390437359,0.0520486001684811,0.0132141006354437,-0.0931699805049537,0.0352149970930414,0.0345121917058788,0.0860077526587157,0.0185799207285593,0.0604517242201347,0.0185725356333411,-0.0255566386542935,0.0219262262015887,-0.0274145071606542,-0.0441258616226754
"ter",-0.0623742979726095,0.0112697094920284,-0.00677070429909346,0.0332226071454905,0.0345512274290868,-0.000106669875080619,-0.0166716781864952,0.0885095309518607,0.0284727172334763,-0.0921770447016143,0.0577108837987008,-0.0153107645956998,0.0754957780618019,-0.011293650495106,0.0037937215781785,-0.0277035026820398,0.00549301579458521,0.0720165839403452,-0.0315174556864167,-0.0549138658494732
"assim",-0.0683474162281026,-0.0803901237080043,0.0570814270035303,-0.0721819475321677,-0.0451952510981717,0.0217745169928749,0.0535617883706555,0.015173369152158,-0.0200084350795106,0.0180796997064128,0.0156147053340536,-0.0136740696952093,-0.00733371682802463,-0.0041207307874769,0.0335459689835564,-0.0133671797598518,0.00208616564454365,-0.0239725314747087,-0.0230190453819405,0.00885479614765954
"há",-0.0782230531673709,-0.138507617483061,-0.0352861094914706,0.00143924177215022,0.0221116839654901,0.0139899436467117,0.00505886059939986,-0.008851335892722,0.0623538427592749,-0.084637430072685,-0.00055156454231722,0.0552229150102269,-0.0472801544440383,0.000272008975500933,-2.39884118056828e-05,-0.0129253054076217,-0.0221029727795873,0.00124793398124012,-0.0273165871825608,0.000151066972876113
"até",-0.0503342115328867,0.0455195418120037,0.026945702408611,-0.0235318785399962,-0.0195724972958083,0.0163055765137506,-0.0219366513780527,-0.052926853213495,0.0367032293753624,-0.0152625388550723,0.00482511900635429,0.0314721647815397,0.0759875804446541,0.0101163944065625,-0.0463216256452681,-0.000430199647669335,0.0415735374913637,-0.102635601710762,0.00621460234561374,-0.0388900451149995
"à",-0.0555943638460781,0.035257514339216,-0.00222938426078602,0.011361722296816,0.0697216967245143,0.00760553380883988,-0.0115354336936228,-0.0267424141988861,-0.0496544652072966,0.0311611185569274,0.105060543858536,0.0310273690986774,-0.0311046921686029,0.0338598569796228,0.00601177114635955,0.0294454640924007,0.044148086933164,-0.0808582219008349,0.00806960090847714,-0.0251790589457646
